"date","close"
2014-07-18,197.710006713867
2014-07-19,197.710006713867
2014-07-20,197.710006713867
2014-07-21,197.339996337891
2014-07-22,198.199996948242
2014-07-23,198.639999389648
2014-07-24,198.649993896484
2014-07-25,197.720001220703
2014-07-26,197.720001220703
2014-07-27,197.720001220703
2014-07-28,197.800003051758
2014-07-29,196.949996948242
2014-07-30,196.979995727539
2014-07-31,193.089996337891
2014-08-01,192.5
2014-08-02,192.5
2014-08-03,192.5
2014-08-04,193.889999389648
2014-08-05,192.009994506836
2014-08-06,192.070007324219
2014-08-07,191.029998779297
2014-08-08,193.240005493164
2014-08-09,193.240005493164
2014-08-10,193.240005493164
2014-08-11,193.800003051758
2014-08-12,193.529998779297
2014-08-13,194.839996337891
2014-08-14,195.759994506836
2014-08-15,195.720001220703
2014-08-16,195.720001220703
2014-08-17,195.720001220703
2014-08-18,197.360000610352
2014-08-19,198.389999389648
2014-08-20,198.919998168945
2014-08-21,199.5
2014-08-22,199.190002441406
2014-08-23,199.190002441406
2014-08-24,199.190002441406
2014-08-25,200.199996948242
2014-08-26,200.330001831055
2014-08-27,200.25
2014-08-28,200.139999389648
2014-08-29,200.710006713867
2014-08-30,200.710006713867
2014-08-31,200.710006713867
2014-09-01,200.710006713867
2014-09-02,200.610000610352
2014-09-03,200.5
2014-09-04,200.210006713867
2014-09-05,201.110000610352
2014-09-06,201.110000610352
2014-09-07,201.110000610352
2014-09-08,200.589996337891
2014-09-09,199.320007324219
2014-09-10,200.070007324219
2014-09-11,200.300003051758
2014-09-12,199.130004882812
2014-09-13,199.130004882812
2014-09-14,199.130004882812
2014-09-15,198.979995727539
2014-09-16,200.479995727539
2014-09-17,200.75
2014-09-18,201.820007324219
2014-09-19,200.699996948242
2014-09-20,200.699996948242
2014-09-21,200.699996948242
2014-09-22,199.149993896484
2014-09-23,198.009994506836
2014-09-24,199.559997558594
2014-09-25,196.339996337891
2014-09-26,197.899993896484
2014-09-27,197.899993896484
2014-09-28,197.899993896484
2014-09-29,197.539993286133
2014-09-30,197.020004272461
2014-10-01,194.350006103516
2014-10-02,194.380004882812
2014-10-03,196.520004272461
2014-10-04,196.520004272461
2014-10-05,196.520004272461
2014-10-06,196.289993286133
2014-10-07,193.259994506836
2014-10-08,196.639999389648
2014-10-09,192.740005493164
2014-10-10,190.539993286133
2014-10-11,190.539993286133
2014-10-12,190.539993286133
2014-10-13,187.410003662109
2014-10-14,187.699996948242
2014-10-15,186.429992675781
2014-10-16,186.270004272461
2014-10-17,188.470001220703
2014-10-18,188.470001220703
2014-10-19,188.470001220703
2014-10-20,190.300003051758
2014-10-21,194.070007324219
2014-10-22,192.690002441406
2014-10-23,194.929992675781
2014-10-24,196.429992675781
2014-10-25,196.429992675781
2014-10-26,196.429992675781
2014-10-27,196.160003662109
2014-10-28,198.410003662109
2014-10-29,198.110000610352
2014-10-30,199.380004882812
2014-10-31,201.660003662109
2014-11-01,201.660003662109
2014-11-02,201.660003662109
2014-11-03,201.770004272461
2014-11-04,201.070007324219
2014-11-05,202.339996337891
2014-11-06,203.149993896484
2014-11-07,203.339996337891
2014-11-08,203.339996337891
2014-11-09,203.339996337891
2014-11-10,203.979995727539
2014-11-11,204.179992675781
2014-11-12,203.960006713867
2014-11-13,204.190002441406
2014-11-14,204.240005493164
2014-11-15,204.240005493164
2014-11-16,204.240005493164
2014-11-17,204.369995117188
2014-11-18,205.550003051758
2014-11-19,205.220001220703
2014-11-20,205.580001831055
2014-11-21,206.679992675781
2014-11-22,206.679992675781
2014-11-23,206.679992675781
2014-11-24,207.259994506836
2014-11-25,207.110000610352
2014-11-26,207.639999389648
2014-11-27,207.639999389648
2014-11-28,207.199996948242
2014-11-29,207.199996948242
2014-11-30,207.199996948242
2014-12-01,205.759994506836
2014-12-02,207.089996337891
2014-12-03,207.889999389648
2014-12-04,207.660003662109
2014-12-05,208
2014-12-06,208
2014-12-07,208
2014-12-08,206.610000610352
2014-12-09,206.470001220703
2014-12-10,203.160003662109
2014-12-11,204.190002441406
2014-12-12,200.889999389648
2014-12-13,200.889999389648
2014-12-14,200.889999389648
2014-12-15,199.509994506836
2014-12-16,197.910003662109
2014-12-17,201.789993286133
2014-12-18,206.779998779297
2014-12-19,206.520004272461
2014-12-20,206.520004272461
2014-12-21,206.520004272461
2014-12-22,207.470001220703
2014-12-23,207.75
2014-12-24,207.770004272461
2014-12-25,207.770004272461
2014-12-26,208.440002441406
2014-12-27,208.440002441406
2014-12-28,208.440002441406
2014-12-29,208.720001220703
2014-12-30,207.600006103516
2014-12-31,205.539993286133
2015-01-01,205.539993286133
2015-01-02,205.429992675781
2015-01-03,205.429992675781
2015-01-04,205.429992675781
2015-01-05,201.720001220703
2015-01-06,199.820007324219
2015-01-07,202.309997558594
2015-01-08,205.899993896484
2015-01-09,204.25
2015-01-10,204.25
2015-01-11,204.25
2015-01-12,202.649993896484
2015-01-13,202.080001831055
2015-01-14,200.860000610352
2015-01-15,199.020004272461
2015-01-16,201.630004882812
2015-01-17,201.630004882812
2015-01-18,201.630004882812
2015-01-19,201.630004882812
2015-01-20,202.059997558594
2015-01-21,203.080001831055
2015-01-22,206.100006103516
2015-01-23,204.970001220703
2015-01-24,204.970001220703
2015-01-25,204.970001220703
2015-01-26,205.449996948242
2015-01-27,202.740005493164
2015-01-28,200.139999389648
2015-01-29,201.990005493164
2015-01-30,199.449996948242
2015-01-31,199.449996948242
2015-02-01,199.449996948242
2015-02-02,201.919998168945
2015-02-03,204.839996337891
2015-02-04,204.059997558594
2015-02-05,206.119995117188
2015-02-06,205.550003051758
2015-02-07,205.550003051758
2015-02-08,205.550003051758
2015-02-09,204.630004882812
2015-02-10,206.809997558594
2015-02-11,206.929992675781
2015-02-12,208.919998168945
2015-02-13,209.779998779297
2015-02-14,209.779998779297
2015-02-15,209.779998779297
2015-02-16,209.779998779297
2015-02-17,210.110000610352
2015-02-18,210.130004882812
2015-02-19,209.979995727539
2015-02-20,211.240005493164
2015-02-21,211.240005493164
2015-02-22,211.240005493164
2015-02-23,211.210006713867
2015-02-24,211.809997558594
2015-02-25,211.630004882812
2015-02-26,211.380004882812
2015-02-27,210.660003662109
2015-02-28,210.660003662109
2015-03-01,210.660003662109
2015-03-02,211.990005493164
2015-03-03,211.119995117188
2015-03-04,210.229995727539
2015-03-05,210.460006713867
2015-03-06,207.5
2015-03-07,207.5
2015-03-08,207.5
2015-03-09,208.360000610352
2015-03-10,204.979995727539
2015-03-11,204.5
2015-03-12,207.100006103516
2015-03-13,205.830001831055
2015-03-14,205.830001831055
2015-03-15,205.830001831055
2015-03-16,208.580001831055
2015-03-17,207.960006713867
2015-03-18,210.460006713867
2015-03-19,209.5
2015-03-20,210.410003662109
2015-03-21,210.410003662109
2015-03-22,210.410003662109
2015-03-23,210
2015-03-24,208.820007324219
2015-03-25,205.759994506836
2015-03-26,205.270004272461
2015-03-27,205.740005493164
2015-03-28,205.740005493164
2015-03-29,205.740005493164
2015-03-30,208.25
2015-03-31,206.429992675781
2015-04-01,205.699996948242
2015-04-02,206.440002441406
2015-04-03,206.440002441406
2015-04-04,206.440002441406
2015-04-05,206.440002441406
2015-04-06,207.830001831055
2015-04-07,207.279998779297
2015-04-08,207.979995727539
2015-04-09,208.899993896484
2015-04-10,210.039993286133
2015-04-11,210.039993286133
2015-04-12,210.039993286133
2015-04-13,209.089996337891
2015-04-14,209.490005493164
2015-04-15,210.429992675781
2015-04-16,210.369995117188
2015-04-17,207.949996948242
2015-04-18,207.949996948242
2015-04-19,207.949996948242
2015-04-20,209.850006103516
2015-04-21,209.600006103516
2015-04-22,210.630004882812
2015-04-23,211.160003662109
2015-04-24,211.649993896484
2015-04-25,211.649993896484
2015-04-26,211.649993896484
2015-04-27,210.770004272461
2015-04-28,211.440002441406
2015-04-29,210.570007324219
2015-04-30,208.460006713867
2015-05-01,210.720001220703
2015-05-02,210.720001220703
2015-05-03,210.720001220703
2015-05-04,211.320007324219
2015-05-05,208.899993896484
2015-05-06,208.039993286133
2015-05-07,208.869995117188
2015-05-08,211.619995117188
2015-05-09,211.619995117188
2015-05-10,211.619995117188
2015-05-11,210.610000610352
2015-05-12,209.979995727539
2015-05-13,210.020004272461
2015-05-14,212.210006713867
2015-05-15,212.440002441406
2015-05-16,212.440002441406
2015-05-17,212.440002441406
2015-05-18,213.100006103516
2015-05-19,213.029998779297
2015-05-20,212.880004882812
2015-05-21,213.5
2015-05-22,212.990005493164
2015-05-23,212.990005493164
2015-05-24,212.990005493164
2015-05-25,212.990005493164
2015-05-26,210.699996948242
2015-05-27,212.699996948242
2015-05-28,212.460006713867
2015-05-29,211.139999389648
2015-05-30,211.139999389648
2015-05-31,211.139999389648
2015-06-01,211.570007324219
2015-06-02,211.360000610352
2015-06-03,211.919998168945
2015-06-04,210.130004882812
2015-06-05,209.770004272461
2015-06-06,209.770004272461
2015-06-07,209.770004272461
2015-06-08,208.479995727539
2015-06-09,208.449996948242
2015-06-10,210.949996948242
2015-06-11,211.630004882812
2015-06-12,210.009994506836
2015-06-13,210.009994506836
2015-06-14,210.009994506836
2015-06-15,209.110000610352
2015-06-16,210.25
2015-06-17,210.589996337891
2015-06-18,212.779998779297
2015-06-19,210.809997558594
2015-06-20,210.809997558594
2015-06-21,210.809997558594
2015-06-22,211.889999389648
2015-06-23,212.039993286133
2015-06-24,210.5
2015-06-25,209.860000610352
2015-06-26,209.820007324219
2015-06-27,209.820007324219
2015-06-28,209.820007324219
2015-06-29,205.419998168945
2015-06-30,205.850006103516
2015-07-01,207.5
2015-07-02,207.309997558594
2015-07-03,207.309997558594
2015-07-04,207.309997558594
2015-07-05,207.309997558594
2015-07-06,206.720001220703
2015-07-07,208.020004272461
2015-07-08,204.529998779297
2015-07-09,204.899993896484
2015-07-10,207.479995727539
2015-07-11,207.479995727539
2015-07-12,207.479995727539
2015-07-13,209.770004272461
2015-07-14,210.679992675781
2015-07-15,210.610000610352
2015-07-16,212.300003051758
2015-07-17,212.479995727539
2015-07-18,212.479995727539
2015-07-19,212.479995727539
2015-07-20,212.589996337891
2015-07-21,211.75
2015-07-22,211.369995117188
2015-07-23,210.179992675781
2015-07-24,208
2015-07-25,208
2015-07-26,208
2015-07-27,206.789993286133
2015-07-28,209.330001831055
2015-07-29,210.770004272461
2015-07-30,210.820007324219
2015-07-31,210.5
2015-08-01,210.5
2015-08-02,210.5
2015-08-03,209.789993286133
2015-08-04,209.380004882812
2015-08-05,210.070007324219
2015-08-06,208.350006103516
2015-08-07,207.949996948242
2015-08-08,207.949996948242
2015-08-09,207.949996948242
2015-08-10,210.570007324219
2015-08-11,208.669998168945
2015-08-12,208.919998168945
2015-08-13,208.660003662109
2015-08-14,209.419998168945
2015-08-15,209.419998168945
2015-08-16,209.419998168945
2015-08-17,210.589996337891
2015-08-18,209.979995727539
2015-08-19,208.320007324219
2015-08-20,203.970001220703
2015-08-21,197.830001831055
2015-08-22,197.830001831055
2015-08-23,197.830001831055
2015-08-24,189.5
2015-08-25,187.270004272461
2015-08-26,194.460006713867
2015-08-27,199.270004272461
2015-08-28,199.279998779297
2015-08-29,199.279998779297
2015-08-30,199.279998779297
2015-08-31,197.669998168945
2015-09-01,191.770004272461
2015-09-02,195.410003662109
2015-09-03,195.550003051758
2015-09-04,192.589996337891
2015-09-05,192.589996337891
2015-09-06,192.589996337891
2015-09-07,192.589996337891
2015-09-08,197.429992675781
2015-09-09,194.789993286133
2015-09-10,195.850006103516
2015-09-11,196.740005493164
2015-09-12,196.740005493164
2015-09-13,196.740005493164
2015-09-14,196.009994506836
2015-09-15,198.460006713867
2015-09-16,200.179992675781
2015-09-17,199.729995727539
2015-09-18,195.449996948242
2015-09-19,195.449996948242
2015-09-20,195.449996948242
2015-09-21,196.460006713867
2015-09-22,193.910003662109
2015-09-23,193.600006103516
2015-09-24,192.899993896484
2015-09-25,192.850006103516
2015-09-26,192.850006103516
2015-09-27,192.850006103516
2015-09-28,188.009994506836
2015-09-29,188.119995117188
2015-09-30,191.630004882812
2015-10-01,192.130004882812
2015-10-02,195
2015-10-03,195
2015-10-04,195
2015-10-05,198.470001220703
2015-10-06,197.789993286133
2015-10-07,199.410003662109
2015-10-08,201.210006713867
2015-10-09,201.330001831055
2015-10-10,201.330001831055
2015-10-11,201.330001831055
2015-10-12,201.520004272461
2015-10-13,200.25
2015-10-14,199.289993286133
2015-10-15,202.350006103516
2015-10-16,203.270004272461
2015-10-17,203.270004272461
2015-10-18,203.270004272461
2015-10-19,203.369995117188
2015-10-20,203.110000610352
2015-10-21,201.850006103516
2015-10-22,205.259994506836
2015-10-23,207.509994506836
2015-10-24,207.509994506836
2015-10-25,207.509994506836
2015-10-26,207
2015-10-27,206.600006103516
2015-10-28,208.949996948242
2015-10-29,208.830001831055
2015-10-30,207.929992675781
2015-10-31,207.929992675781
2015-11-01,207.929992675781
2015-11-02,210.389999389648
2015-11-03,211
2015-11-04,210.360000610352
2015-11-05,210.149993896484
2015-11-06,210.039993286133
2015-11-07,210.039993286133
2015-11-08,210.039993286133
2015-11-09,208.080001831055
2015-11-10,208.559997558594
2015-11-11,207.740005493164
2015-11-12,204.839996337891
2015-11-13,202.539993286133
2015-11-14,202.539993286133
2015-11-15,202.539993286133
2015-11-16,205.619995117188
2015-11-17,205.470001220703
2015-11-18,208.729995727539
2015-11-19,208.550003051758
2015-11-20,209.309997558594
2015-11-21,209.309997558594
2015-11-22,209.309997558594
2015-11-23,209.070007324219
2015-11-24,209.350006103516
2015-11-25,209.320007324219
2015-11-26,209.320007324219
2015-11-27,209.559997558594
2015-11-28,209.559997558594
2015-11-29,209.559997558594
2015-11-30,208.690002441406
2015-12-01,210.679992675781
2015-12-02,208.529998779297
2015-12-03,205.610000610352
2015-12-04,209.619995117188
2015-12-05,209.619995117188
2015-12-06,209.619995117188
2015-12-07,208.350006103516
2015-12-08,206.949996948242
2015-12-09,205.339996337891
2015-12-10,205.869995117188
2015-12-11,201.880004882812
2015-12-12,201.880004882812
2015-12-13,201.880004882812
2015-12-14,202.899993896484
2015-12-15,205.029998779297
2015-12-16,208.029998779297
2015-12-17,204.860000610352
2015-12-18,200.020004272461
2015-12-19,200.020004272461
2015-12-20,200.020004272461
2015-12-21,201.669998168945
2015-12-22,203.5
2015-12-23,206.020004272461
2015-12-24,205.679992675781
2015-12-25,205.679992675781
2015-12-26,205.679992675781
2015-12-27,205.679992675781
2015-12-28,205.210006713867
2015-12-29,207.399993896484
2015-12-30,205.929992675781
2015-12-31,203.869995117188
2016-01-01,203.869995117188
2016-01-02,203.869995117188
2016-01-03,203.869995117188
2016-01-04,201.020004272461
2016-01-05,201.360000610352
2016-01-06,198.820007324219
2016-01-07,194.050003051758
2016-01-08,191.919998168945
2016-01-09,191.919998168945
2016-01-10,191.919998168945
2016-01-11,192.110000610352
2016-01-12,193.660003662109
2016-01-13,188.830001831055
2016-01-14,191.929992675781
2016-01-15,187.809997558594
2016-01-16,187.809997558594
2016-01-17,187.809997558594
2016-01-18,187.809997558594
2016-01-19,188.059997558594
2016-01-20,185.649993896484
2016-01-21,186.690002441406
2016-01-22,190.520004272461
2016-01-23,190.520004272461
2016-01-24,190.520004272461
2016-01-25,187.639999389648
2016-01-26,190.199996948242
2016-01-27,188.130004882812
2016-01-28,189.110000610352
2016-01-29,193.720001220703
2016-01-30,193.720001220703
2016-01-31,193.720001220703
2016-02-01,193.649993896484
2016-02-02,190.160003662109
2016-02-03,191.300003051758
2016-02-04,191.600006103516
2016-02-05,187.949996948242
2016-02-06,187.949996948242
2016-02-07,187.949996948242
2016-02-08,185.419998168945
2016-02-09,185.429992675781
2016-02-10,185.270004272461
2016-02-11,182.860000610352
2016-02-12,186.630004882812
2016-02-13,186.630004882812
2016-02-14,186.630004882812
2016-02-15,186.630004882812
2016-02-16,189.779998779297
2016-02-17,192.880004882812
2016-02-18,192.089996337891
2016-02-19,192
2016-02-20,192
2016-02-21,192
2016-02-22,194.779998779297
2016-02-23,192.320007324219
2016-02-24,193.199996948242
2016-02-25,195.539993286133
2016-02-26,195.089996337891
2016-02-27,195.089996337891
2016-02-28,195.089996337891
2016-02-29,193.559997558594
2016-03-01,198.110000610352
2016-03-02,199
2016-03-03,199.779998779297
2016-03-04,200.429992675781
2016-03-05,200.429992675781
2016-03-06,200.429992675781
2016-03-07,200.589996337891
2016-03-08,198.399993896484
2016-03-09,199.380004882812
2016-03-10,199.539993286133
2016-03-11,202.759994506836
2016-03-12,202.759994506836
2016-03-13,202.759994506836
2016-03-14,202.5
2016-03-15,202.169998168945
2016-03-16,203.339996337891
2016-03-17,204.630004882812
2016-03-18,204.380004882812
2016-03-19,204.380004882812
2016-03-20,204.380004882812
2016-03-21,204.669998168945
2016-03-22,204.559997558594
2016-03-23,203.210006713867
2016-03-24,203.119995117188
2016-03-25,203.119995117188
2016-03-26,203.119995117188
2016-03-27,203.119995117188
2016-03-28,203.240005493164
2016-03-29,205.119995117188
2016-03-30,206.020004272461
2016-03-31,205.520004272461
2016-04-01,206.919998168945
2016-04-02,206.919998168945
2016-04-03,206.919998168945
2016-04-04,206.25
2016-04-05,204.190002441406
2016-04-06,206.419998168945
2016-04-07,203.949996948242
2016-04-08,204.5
2016-04-09,204.5
2016-04-10,204.5
2016-04-11,204.020004272461
2016-04-12,205.919998168945
2016-04-13,208
2016-04-14,208.009994506836
2016-04-15,207.779998779297
2016-04-16,207.779998779297
2016-04-17,207.779998779297
2016-04-18,209.240005493164
2016-04-19,209.899993896484
2016-04-20,210.100006103516
2016-04-21,208.970001220703
2016-04-22,208.970001220703
2016-04-23,208.970001220703
2016-04-24,208.970001220703
2016-04-25,208.610000610352
2016-04-26,208.919998168945
2016-04-27,209.350006103516
2016-04-28,207.449996948242
2016-04-29,206.330001831055
2016-04-30,206.330001831055
2016-05-01,206.330001831055
2016-05-02,207.970001220703
2016-05-03,206.160003662109
2016-05-04,205.009994506836
2016-05-05,204.970001220703
2016-05-06,205.720001220703
2016-05-07,205.720001220703
2016-05-08,205.720001220703
2016-05-09,205.889999389648
2016-05-10,208.449996948242
2016-05-11,206.5
2016-05-12,206.559997558594
2016-05-13,204.759994506836
2016-05-14,204.759994506836
2016-05-15,204.759994506836
2016-05-16,206.779998779297
2016-05-17,204.850006103516
2016-05-18,204.910003662109
2016-05-19,204.199996948242
2016-05-20,205.490005493164
2016-05-21,205.490005493164
2016-05-22,205.490005493164
2016-05-23,205.210006713867
2016-05-24,207.869995117188
2016-05-25,209.279998779297
2016-05-26,209.339996337891
2016-05-27,210.240005493164
2016-05-28,210.240005493164
2016-05-29,210.240005493164
2016-05-30,210.240005493164
2016-05-31,209.839996337891
2016-06-01,210.270004272461
2016-06-02,210.910003662109
2016-06-03,210.279998779297
2016-06-04,210.279998779297
2016-06-05,210.279998779297
2016-06-06,211.350006103516
2016-06-07,211.679992675781
2016-06-08,212.369995117188
2016-06-09,212.080001831055
2016-06-10,210.070007324219
2016-06-11,210.070007324219
2016-06-12,210.070007324219
2016-06-13,208.449996948242
2016-06-14,208.039993286133
2016-06-15,207.75
2016-06-16,208.369995117188
2016-06-17,206.520004272461
2016-06-18,206.520004272461
2016-06-19,206.520004272461
2016-06-20,207.850006103516
2016-06-21,208.440002441406
2016-06-22,208.100006103516
2016-06-23,210.809997558594
2016-06-24,203.240005493164
2016-06-25,203.240005493164
2016-06-26,203.240005493164
2016-06-27,199.600006103516
2016-06-28,203.199996948242
2016-06-29,206.660003662109
2016-06-30,209.479995727539
2016-07-01,209.919998168945
2016-07-02,209.919998168945
2016-07-03,209.919998168945
2016-07-04,209.919998168945
2016-07-05,208.410003662109
2016-07-06,209.660003662109
2016-07-07,209.529998779297
2016-07-08,212.649993896484
2016-07-09,212.649993896484
2016-07-10,212.649993896484
2016-07-11,213.399993896484
2016-07-12,214.949996948242
2016-07-13,214.919998168945
2016-07-14,216.119995117188
2016-07-15,215.830001831055
2016-07-16,215.830001831055
2016-07-17,215.830001831055
2016-07-18,216.410003662109
2016-07-19,216.190002441406
2016-07-20,217.089996337891
2016-07-21,216.270004272461
2016-07-22,217.240005493164
2016-07-23,217.240005493164
2016-07-24,217.240005493164
2016-07-25,216.649993896484
2016-07-26,216.75
2016-07-27,216.520004272461
2016-07-28,216.770004272461
2016-07-29,217.119995117188
2016-07-30,217.119995117188
2016-07-31,217.119995117188
2016-08-01,216.940002441406
2016-08-02,215.550003051758
2016-08-03,216.179992675781
2016-08-04,216.410003662109
2016-08-05,218.179992675781
2016-08-06,218.179992675781
2016-08-07,218.179992675781
2016-08-08,218.050003051758
2016-08-09,218.179992675781
2016-08-10,217.639999389648
2016-08-11,218.649993896484
2016-08-12,218.460006713867
2016-08-13,218.460006713867
2016-08-14,218.460006713867
2016-08-15,219.089996337891
2016-08-16,217.960006713867
2016-08-17,218.369995117188
2016-08-18,218.860000610352
2016-08-19,218.539993286133
2016-08-20,218.539993286133
2016-08-21,218.539993286133
2016-08-22,218.529998779297
2016-08-23,218.970001220703
2016-08-24,217.850006103516
2016-08-25,217.699996948242
2016-08-26,217.289993286133
2016-08-27,217.289993286133
2016-08-28,217.289993286133
2016-08-29,218.360000610352
2016-08-30,218
2016-08-31,217.380004882812
2016-09-01,217.389999389648
2016-09-02,218.369995117188
2016-09-03,218.369995117188
2016-09-04,218.369995117188
2016-09-05,218.369995117188
2016-09-06,219.029998779297
2016-09-07,219.009994506836
2016-09-08,218.509994506836
2016-09-09,213.279998779297
2016-09-10,213.279998779297
2016-09-11,213.279998779297
2016-09-12,216.339996337891
2016-09-13,213.229995727539
2016-09-14,213.149993896484
2016-09-15,215.279998779297
2016-09-16,213.369995117188
2016-09-17,213.369995117188
2016-09-18,213.369995117188
2016-09-19,213.410003662109
2016-09-20,213.419998168945
2016-09-21,215.820007324219
2016-09-22,217.179992675781
2016-09-23,215.990005493164
2016-09-24,215.990005493164
2016-09-25,215.990005493164
2016-09-26,214.240005493164
2016-09-27,215.570007324219
2016-09-28,216.639999389648
2016-09-29,214.679992675781
2016-09-30,216.300003051758
2016-10-01,216.300003051758
2016-10-02,216.300003051758
2016-10-03,215.779998779297
2016-10-04,214.679992675781
2016-10-05,215.630004882812
2016-10-06,215.779998779297
2016-10-07,215.039993286133
2016-10-08,215.039993286133
2016-10-09,215.039993286133
2016-10-10,216.160003662109
2016-10-11,213.429992675781
